"Date","Price","Open","High","Low","Vol.","Change %"
"07/29/2014","3,589.9","3,589.9","3,622.6","3,557.3","6.56M","0.00%"
"07/28/2014","3,589.9","3,655.2","3,687.9","3,589.9","14.17M","-2.65%"
"07/25/2014","3,687.9","3,753.1","3,753.1","3,655.2","9.91M","-1.74%"
"07/24/2014","3,753.1","3,655.2","3,753.1","3,655.2","8.00M","1.77%"
"07/23/2014","3,687.9","3,720.5","3,720.5","3,655.2","11.39M","-0.88%"
"07/22/2014","3,720.5","3,720.5","3,785.8","3,687.9","8.62M","-0.87%"
"07/21/2014","3,753.1","3,753.1","3,818.4","3,753.1","15.42M","-0.86%"
"07/18/2014","3,785.8","3,753.1","3,785.8","3,720.5","13.37M","0.00%"
"07/17/2014","3,785.8","3,720.5","3,785.8","3,720.5","10.15M","0.87%"
"07/16/2014","3,753.1","3,785.8","3,818.4","3,687.9","39.79M","0.88%"
"07/15/2014","3,720.5","3,655.2","3,720.5","3,655.2","10.13M","1.79%"
"07/14/2014","3,655.2","3,589.9","3,687.9","3,589.9","20.42M","1.82%"
"07/11/2014","3,589.9","3,524.7","3,589.9","3,524.7","10.60M","0.00%"
"07/10/2014","3,589.9","3,589.9","3,622.6","3,524.7","11.47M","-0.90%"
"07/09/2014","3,622.6","3,589.9","3,655.2","3,557.3","13.89M","0.91%"
"07/08/2014","3,589.9","3,557.3","3,589.9","3,524.7","9.45M","0.00%"
"07/07/2014","3,589.9","3,589.9","3,622.6","3,557.3","12.85M","-0.90%"
"07/04/2014","3,622.6","3,589.9","3,655.2","3,557.3","26.75M","0.91%"
"07/03/2014","3,589.9","3,524.7","3,589.9","3,492.0","34.01M","2.80%"
"07/02/2014","3,492.0","3,492.0","3,524.7","3,459.4","5.33M","-0.93%"
"07/01/2014","3,524.7","3,524.7","3,557.3","3,492.0","9.27M","0.00%"
"06/30/2014","3,524.7","3,459.4","3,524.7","3,459.4","9.21M","0.93%"
"06/27/2014","3,492.0","3,492.0","3,524.7","3,459.4","5.01M","0.00%"
"06/26/2014","3,492.0","3,492.0","3,557.3","3,459.4","10.03M","0.00%"
"06/25/2014","3,492.0","3,459.4","3,524.7","3,459.4","7.88M","0.00%"
"06/24/2014","3,492.0","3,492.0","3,524.7","3,394.1","5.58M","0.00%"
"06/23/2014","3,492.0","3,459.4","3,492.0","3,426.8","6.36M","3.88%"
"06/20/2014","3,361.5","3,492.0","3,622.6","3,361.5","37.05M","-1.90%"
"06/19/2014","3,426.8","3,394.1","3,426.8","3,328.9","5.72M","0.00%"
"06/18/2014","3,426.8","3,394.1","3,426.8","3,394.1","4.78M","0.00%"
"06/17/2014","3,426.8","3,328.9","3,459.4","3,328.9","11.05M","1.94%"
"06/16/2014","3,361.5","3,394.1","3,394.1","3,361.5","5.67M","-0.96%"
"06/13/2014","3,394.1","3,237.5","3,459.4","3,237.5","24.07M","4.21%"
"06/12/2014","3,257.1","3,263.6","3,263.6","3,231.0","4.73M","-0.20%"
"06/11/2014","3,263.6","3,211.4","3,296.2","3,211.4","3.81M","0.00%"
"06/10/2014","3,263.6","3,328.9","3,328.9","3,263.6","2.44M","-1.96%"
"06/09/2014","3,328.9","3,263.6","3,328.9","3,257.1","3.37M","2.00%"
"06/06/2014","3,263.6","3,172.2","3,263.6","3,172.2","1.25M","2.88%"
"06/05/2014","3,172.2","3,198.3","3,257.1","3,172.2","1.74M","-0.82%"
"06/04/2014","3,198.3","3,328.9","3,328.9","3,198.3","3.10M","-3.92%"
"06/03/2014","3,328.9","3,328.9","3,361.5","3,263.6","1.95M","0.00%"
"06/02/2014","3,328.9","3,296.2","3,361.5","3,296.2","3.80M","0.00%"
"05/30/2014","3,328.9","3,296.2","3,394.1","3,296.2","8.28M","0.00%"
"05/29/2014","3,328.9","3,361.5","3,361.5","3,244.0","7.58M","-1.92%"
"05/28/2014","3,394.1","3,328.9","3,426.8","3,328.9","11.17M","1.96%"
"05/27/2014","3,328.9","3,328.9","3,361.5","3,231.0","7.01M","0.00%"
"05/26/2014","3,328.9","3,296.2","3,361.5","3,263.6","4.10M","0.00%"
"05/23/2014","3,328.9","3,263.6","3,361.5","3,244.0","9.18M","4.08%"
"05/22/2014","3,198.3","3,165.7","3,231.0","3,133.0","11.39M","1.03%"
"05/21/2014","3,165.7","3,178.7","3,191.8","3,133.0","8.36M","-0.41%"
"05/20/2014","3,178.7","3,198.3","3,204.8","3,165.7","5.27M","-0.81%"
"05/19/2014","3,204.8","3,080.8","3,211.4","3,067.8","9.25M","4.25%"
"05/16/2014","3,074.3","3,067.8","3,080.8","2,989.4","3.84M","0.64%"
"05/15/2014","3,054.7","3,067.8","3,120.0","2,904.6","11.78M","-0.43%"
"05/14/2014","3,067.8","2,891.5","3,093.9","2,891.5","12.52M","6.09%"
"05/13/2014","2,891.5","2,872.0","2,924.2","2,839.3","5.37M","0.68%"
"05/12/2014","2,872.0","2,969.9","2,969.9","2,845.8","8.64M","-4.76%"
"05/09/2014","3,015.6","2,872.0","3,041.7","2,819.7","23.31M","5.00%"
"05/08/2014","2,872.0","3,009.0","3,009.0","2,872.0","31.97M","-6.98%"
"05/07/2014","3,087.4","3,106.9","3,133.0","3,048.2","4.33M","-1.25%"
"05/06/2014","3,126.5","3,146.1","3,146.1","2,969.9","6.80M","-0.83%"
"05/05/2014","3,152.6","3,231.0","3,244.0","3,120.0","6.17M","-2.82%"
"04/29/2014","3,244.0","3,198.3","3,244.0","3,178.7","3.43M","0.81%"
"04/28/2014","3,217.9","3,237.5","3,244.0","3,198.3","4.97M","-0.60%"
"04/25/2014","3,237.5","3,106.9","3,237.5","3,100.4","10.31M","4.42%"
"04/24/2014","3,100.4","3,133.0","3,133.0","3,100.4","4.99M","1.16%"
"04/23/2014","3,064.9","3,064.9","3,092.5","3,009.7","9.53M","0.00%"
"04/22/2014","3,064.9","2,899.3","3,064.9","2,899.3","12.32M","6.73%"
"04/21/2014","2,871.7","2,871.7","2,926.9","2,816.4","5.05M","0.00%"
"04/18/2014","2,871.7","2,982.1","3,009.7","2,844.0","12.63M","-3.70%"
"04/17/2014","2,982.1","3,009.7","3,037.3","2,954.5","7.02M","0.00%"
"04/16/2014","2,982.1","2,954.5","3,009.7","2,844.0","18.06M","-0.92%"
"04/15/2014","3,009.7","3,120.2","3,147.8","2,954.5","18.62M","-4.39%"
"04/14/2014","3,147.8","3,147.8","3,175.4","3,092.5","11.53M","1.79%"
"04/11/2014","3,092.5","3,120.2","3,147.8","3,092.5","8.92M","-1.75%"
"04/10/2014","3,147.8","3,120.2","3,147.8","3,092.5","9.21M","0.88%"
"04/08/2014","3,120.2","3,092.5","3,147.8","3,092.5","7.03M","-0.88%"
"04/07/2014","3,147.8","3,037.3","3,147.8","3,009.7","25.13M","2.70%"
"04/04/2014","3,064.9","2,926.9","3,064.9","2,899.3","33.94M","5.71%"
"04/03/2014","2,899.3","2,899.3","2,926.9","2,844.0","4.51M","0.96%"
"04/02/2014","2,871.7","2,871.7","2,899.3","2,816.4","15.48M","0.00%"
"04/01/2014","2,871.7","2,926.9","2,926.9","2,844.0","8.87M","-1.89%"
"03/31/2014","2,926.9","2,954.5","2,954.5","2,871.7","15.05M","0.00%"
"03/28/2014","2,926.9","2,871.7","3,009.7","2,871.7","29.14M","0.95%"
"03/27/2014","2,899.3","2,816.4","2,899.3","2,788.8","13.66M","1.94%"
"03/26/2014","2,844.0","2,844.0","2,899.3","2,788.8","22.08M","0.00%"
"03/25/2014","2,844.0","2,926.9","2,926.9","2,816.4","22.56M","-2.83%"
"03/24/2014","2,926.9","2,926.9","2,954.5","2,899.3","25.31M","1.92%"
"03/21/2014","2,871.7","2,844.0","2,926.9","2,844.0","65.82M","0.00%"
"03/20/2014","2,871.7","2,899.3","2,899.3","2,844.0","17.49M","-0.95%"
"03/19/2014","2,899.3","2,744.6","2,899.3","2,744.6","29.67M","5.21%"
"03/18/2014","2,755.7","2,733.6","2,761.2","2,706.0","16.03M","1.84%"
"03/17/2014","2,706.0","2,661.8","2,711.5","2,661.8","12.13M","-2.00%"
"03/14/2014","2,761.2","2,816.4","2,816.4","2,761.2","8.50M","-1.96%"
"03/13/2014","2,816.4","2,844.0","2,871.7","2,788.8","5.13M","-0.97%"
"03/12/2014","2,844.0","2,761.2","2,926.9","2,761.2","16.88M","3.21%"
"03/11/2014","2,755.7","2,700.5","2,761.2","2,689.4","9.32M","2.25%"
"03/10/2014","2,694.9","2,694.9","2,706.0","2,678.4","3.97M","0.41%"
"03/07/2014","2,683.9","2,728.1","2,728.1","2,683.9","3.22M","-0.82%"
"03/06/2014","2,706.0","2,683.9","2,717.0","2,678.4","6.90M","1.24%"
"03/05/2014","2,672.8","2,706.0","2,706.0","2,672.8","6.12M","1.26%"
"03/04/2014","2,639.7","2,623.1","2,672.8","2,623.1","7.65M","-1.44%"
"03/03/2014","2,678.4","2,678.4","2,717.0","2,678.4","6.92M","0.21%"
"02/28/2014","2,672.8","2,733.6","2,733.6","2,672.8","18.65M","-2.22%"
"02/27/2014","2,733.6","2,788.8","2,844.0","2,706.0","7.07M","-2.94%"
"02/26/2014","2,816.4","2,871.7","2,871.7","2,788.8","7.15M","-1.92%"
"02/25/2014","2,871.7","2,689.4","2,871.7","2,683.9","21.04M","7.00%"
"02/24/2014","2,683.9","2,623.1","2,694.9","2,623.1","7.25M","2.32%"
"02/21/2014","2,623.1","2,617.6","2,650.8","2,540.3","5.11M","1.28%"
"02/20/2014","2,590.0","2,667.3","2,667.3","2,567.9","9.33M","-2.90%"
"02/19/2014","2,667.3","2,694.9","2,706.0","2,661.8","4.71M","-0.41%"
"02/18/2014","2,678.4","2,650.8","2,689.4","2,639.7","5.89M","1.04%"
"02/17/2014","2,650.8","2,678.4","2,678.4","2,645.2","7.46M","-1.23%"
"02/14/2014","2,683.9","2,717.0","2,722.5","2,667.3","4.68M","-1.22%"
"02/13/2014","2,717.0","2,700.5","2,728.1","2,694.9","6.36M","0.61%"
"02/12/2014","2,700.5","2,645.2","2,717.0","2,634.2","8.99M","2.73%"
"02/11/2014","2,628.7","2,650.8","2,750.2","2,628.7","13.04M","-0.42%"
"02/10/2014","2,639.7","2,639.7","2,667.3","2,612.1","6.53M","0.21%"
"02/07/2014","2,634.2","2,706.0","2,706.0","2,617.6","12.55M","-1.45%"
"02/06/2014","2,672.8","2,490.6","2,689.4","2,490.6","10.32M","6.14%"
"01/27/2014","2,518.2","2,545.8","2,562.4","2,490.6","11.17M","-1.72%"
"01/24/2014","2,562.4","2,606.6","2,606.6","2,540.3","15.75M","-1.69%"
"01/23/2014","2,606.6","2,650.8","2,700.5","2,606.6","13.34M","-6.53%"
"01/22/2014","2,788.8","2,926.9","2,926.9","2,788.8","12.72M","-6.48%"
"01/21/2014","2,982.1","2,899.3","2,982.1","2,755.7","11.31M","3.85%"
"01/20/2014","2,871.7","2,844.0","2,982.1","2,816.4","18.81M","2.97%"
"01/17/2014","2,788.8","2,650.8","2,788.8","2,645.2","21.42M","6.32%"
"01/16/2014","2,623.1","2,567.9","2,623.1","2,551.4","10.31M","3.26%"
"01/15/2014","2,540.3","2,485.1","2,551.4","2,485.1","8.21M","2.22%"
"01/14/2014","2,485.1","2,391.2","2,496.1","2,380.2","13.69M","3.93%"
"01/13/2014","2,391.2","2,391.2","2,402.2","2,385.7","2.60M","0.46%"
"01/10/2014","2,380.2","2,385.7","2,429.9","2,380.2","4.77M","-0.23%"
"01/09/2014","2,385.7","2,347.0","2,385.7","2,347.0","9.66M","1.65%"
"01/08/2014","2,347.0","2,319.4","2,352.5","2,319.4","5.75M","0.71%"
"01/07/2014","2,330.5","2,347.0","2,363.6","2,330.5","4.54M","-0.24%"
"01/06/2014","2,336.0","2,319.4","2,341.5","2,291.8","7.28M","1.68%"
"01/03/2014","2,297.3","2,275.2","2,297.3","2,264.2","7.67M","1.22%"
"01/02/2014","2,269.7","2,291.8","2,291.8","2,264.2","4.44M","0.00%"
"12/31/2013","2,269.7","2,264.2","2,302.8","2,264.2","6.84M","0.24%"
"12/30/2013","2,264.2","2,264.2","2,302.8","2,258.7","7.02M","0.00%"
"12/27/2013","2,264.2","2,236.6","2,280.8","2,236.6","14.38M","1.23%"
"12/26/2013","2,236.6","2,203.4","2,253.1","2,203.4","20.76M","1.76%"
"12/25/2013","2,197.9","2,197.9","2,203.4","2,186.9","4.95M","0.00%"
"12/24/2013","2,197.9","2,209.0","2,209.0","2,181.4","2.21M","0.00%"
"12/23/2013","2,197.9","2,148.2","2,197.9","2,148.2","4.92M","2.31%"
"12/20/2013","2,148.2","2,181.4","2,181.4","2,137.2","35.10M","-1.27%"
"12/19/2013","2,175.8","2,170.3","2,181.4","2,153.7","3.42M","1.29%"
"12/18/2013","2,148.2","2,137.2","2,159.3","2,137.2","3.16M","0.00%"
"12/17/2013","2,148.2","2,115.1","2,164.8","2,115.1","809.99K","1.57%"
"12/16/2013","2,115.1","2,098.5","2,209.0","2,098.5","9.11M","0.52%"
"12/13/2013","2,104.0","2,137.2","2,137.2","2,104.0","6.50M","-1.55%"
"12/12/2013","2,137.2","2,126.1","2,164.8","2,126.1","3.53M","-0.51%"
"12/11/2013","2,148.2","2,153.7","2,170.3","2,142.7","3.62M","-0.77%"
"12/10/2013","2,164.8","2,175.8","2,175.8","2,153.7","6.03M","0.00%"
"12/09/2013","2,164.8","2,181.4","2,186.9","2,153.7","8.28M","-1.51%"
"12/06/2013","2,197.9","2,197.9","2,209.0","2,192.4","3.00M","-0.25%"
"12/05/2013","2,203.4","2,214.5","2,220.0","2,192.4","4.05M","-0.75%"
"12/04/2013","2,220.0","2,225.5","2,231.1","2,220.0","3.47M","-0.50%"
"12/03/2013","2,231.1","2,209.0","2,236.6","2,209.0","2.54M","0.25%"
"12/02/2013","2,225.5","2,236.6","2,242.1","2,225.5","1.29M","0.00%"
"11/29/2013","2,225.5","2,236.6","2,236.6","2,220.0","4.14M","0.00%"
"11/28/2013","2,225.5","2,220.0","2,225.5","2,181.4","1.71M","0.25%"
"11/27/2013","2,220.0","2,214.5","2,253.1","2,214.5","2.34M","-0.74%"
"11/26/2013","2,236.6","2,186.9","2,236.6","2,186.9","8.71M","2.02%"
"11/25/2013","2,192.4","2,181.4","2,209.0","2,181.4","8.24M","0.51%"
"11/22/2013","2,181.4","2,192.4","2,192.4","2,170.3","3.26M","0.00%"
"11/21/2013","2,181.4","2,186.9","2,203.4","2,181.4","7.35M","-1.25%"
"11/20/2013","2,209.0","2,192.4","2,209.0","2,175.8","11.34M","1.52%"
"11/19/2013","2,175.8","2,192.4","2,203.4","2,175.8","4.06M","-0.76%"
"11/18/2013","2,192.4","2,192.4","2,203.4","2,164.8","4.20M","0.51%"
"11/15/2013","2,181.4","2,203.4","2,203.4","2,148.2","5.22M","-1.00%"
"11/14/2013","2,203.4","2,098.5","2,203.4","2,093.0","4.77M","5.56%"
"11/13/2013","2,087.5","2,098.5","2,104.0","2,076.4","5.68M","-1.31%"
"11/12/2013","2,115.1","2,120.6","2,131.6","2,104.0","8.51M","-0.52%"
"11/11/2013","2,126.1","2,109.6","2,126.1","2,098.5","2.29M","1.32%"
"11/08/2013","2,098.5","2,098.5","2,109.6","2,093.0","3.03M","0.00%"
"11/07/2013","2,098.5","2,093.0","2,104.0","2,093.0","7.37M","0.53%"
"11/06/2013","2,087.5","2,065.4","2,087.5","2,065.4","4.86M","1.07%"
"11/05/2013","2,065.4","2,065.4","2,070.9","2,043.3","2.99M","0.00%"
"11/04/2013","2,065.4","2,054.3","2,065.4","2,043.3","2.91M","0.54%"
"11/01/2013","2,054.3","2,070.9","2,070.9","2,048.8","3.48M","0.00%"
"10/31/2013","2,054.3","2,010.2","2,070.9","2,010.2","9.09M","1.64%"
"10/30/2013","2,021.2","2,015.7","2,026.7","2,010.2","4.02M","0.27%"
"10/29/2013","2,015.7","2,004.6","2,015.7","1,977.0","5.85M","0.00%"
"10/28/2013","2,015.7","2,032.2","2,032.2","2,015.7","6.33M","-0.54%"
"10/25/2013","2,026.7","2,043.3","2,043.3","2,015.7","4.36M","0.00%"
"10/24/2013","2,026.7","2,037.8","2,054.3","2,026.7","11.10M","0.00%"
"10/23/2013","2,026.7","2,010.2","2,026.7","2,004.6","11.36M","1.66%"
"10/22/2013","1,993.6","1,988.1","2,010.2","1,988.1","8.12M","0.28%"
"10/21/2013","1,988.1","1,993.6","2,004.6","1,988.1","5.80M","-0.28%"
"10/18/2013","1,993.6","1,993.6","1,993.6","1,982.5","4.88M","0.00%"
"10/17/2013","1,993.6","1,993.6","2,010.2","1,993.6","3.83M","0.00%"
"10/16/2013","1,993.6","2,004.6","2,004.6","1,988.1","7.01M","-0.28%"
"10/15/2013","1,999.1","1,988.1","2,010.2","1,988.1","5.51M","0.56%"
"10/14/2013","1,988.1","1,982.5","1,988.1","1,977.0","3.74M","0.28%"
"10/11/2013","1,982.5","1,977.0","1,993.6","1,966.0","10.55M","0.84%"
"10/10/2013","1,966.0","1,993.6","1,999.1","1,960.5","10.86M","-1.39%"
"10/09/2013","1,993.6","1,993.6","2,010.2","1,988.1","10.69M","-0.82%"
"10/08/2013","2,010.2","2,004.6","2,021.2","1,993.6","8.76M","0.28%"
"10/07/2013","2,004.6","1,943.9","2,015.7","1,932.8","14.68M","3.13%"
"10/04/2013","1,943.9","1,899.7","1,954.9","1,894.2","10.34M","2.03%"
"10/03/2013","1,905.2","1,910.8","1,921.8","1,899.7","7.26M","-0.86%"
"10/02/2013","1,921.8","1,910.8","1,927.3","1,910.8","6.35M","0.58%"
"10/01/2013","1,910.8","1,932.8","1,949.4","1,910.8","21.57M","-1.42%"
"09/30/2013","1,938.4","1,932.8","1,960.5","1,932.8","6.28M","0.29%"
"09/27/2013","1,932.8","1,932.8","1,943.9","1,916.3","12.20M","0.57%"
"09/26/2013","1,921.8","1,877.6","1,927.3","1,855.5","18.23M","2.05%"
"09/25/2013","1,883.1","1,894.2","1,927.3","1,883.1","5.75M","-1.16%"
"09/24/2013","1,905.2","1,932.8","1,938.4","1,905.2","6.66M","-1.43%"
"09/23/2013","1,932.8","1,822.4","1,932.8","1,805.8","14.71M","6.06%"
"09/20/2013","1,822.4","1,816.9","1,822.4","1,800.3","10.38M","0.61%"
"09/19/2013","1,811.3","1,805.8","1,822.4","1,805.8","3.43M","0.31%"
"09/18/2013","1,805.8","1,822.4","1,827.9","1,805.8","6.17M","-0.91%"
"09/17/2013","1,822.4","1,822.4","1,827.9","1,811.3","5.64M","0.00%"
"09/16/2013","1,822.4","1,816.9","1,822.4","1,789.3","5.06M","0.92%"
"09/13/2013","1,805.8","1,827.9","1,827.9","1,794.8","5.13M","-1.21%"
"09/12/2013","1,827.9","1,805.8","1,844.5","1,805.8","6.61M","1.22%"
"09/11/2013","1,805.8","1,767.2","1,805.8","1,761.6","10.02M","3.15%"
"09/10/2013","1,750.6","1,706.4","1,756.1","1,706.4","8.34M","2.59%"
"09/09/2013","1,706.4","1,734.0","1,734.0","1,684.3","5.21M","-1.59%"
"09/06/2013","1,734.0","1,667.8","1,734.0","1,662.2","5.82M","3.29%"
"09/05/2013","1,678.8","1,634.6","1,678.8","1,634.6","2.45M","2.01%"
"09/04/2013","1,645.7","1,684.3","1,684.3","1,645.7","4.62M","-2.61%"
"09/03/2013","1,689.9","1,700.9","1,700.9","1,678.8","3.46M","1.32%"
"08/30/2013","1,667.8","1,625.0","1,667.8","1,619.7","4.16M","2.63%"
"08/29/2013","1,625.0","1,641.0","1,651.7","1,614.3","10.07M","-1.30%"
"08/28/2013","1,646.4","1,683.8","1,689.1","1,630.3","11.03M","-3.75%"
"08/27/2013","1,710.5","1,710.5","1,721.2","1,699.8","2.99M","0.00%"
"08/26/2013","1,710.5","1,705.2","1,710.5","1,683.8","5.79M","0.31%"
"08/23/2013","1,705.2","1,721.2","1,731.9","1,683.8","14.78M","-0.93%"
"08/22/2013","1,721.2","1,764.0","1,764.0","1,715.9","11.66M","-2.42%"
"08/21/2013","1,764.0","1,742.6","1,764.0","1,731.9","8.92M","1.23%"
"08/20/2013","1,742.6","1,737.3","1,764.0","1,726.6","9.94M","0.31%"
"08/19/2013","1,737.3","1,737.3","1,769.3","1,737.3","11.67M","0.00%"
"08/16/2013","1,737.3","1,705.2","1,753.3","1,705.2","11.33M","1.25%"
"08/15/2013","1,715.9","1,689.1","1,731.9","1,689.1","11.32M","1.58%"
"08/14/2013","1,689.1","1,667.8","1,689.1","1,667.8","3.09M","0.64%"
"08/13/2013","1,678.5","1,673.1","1,694.5","1,662.4","3.01M","0.32%"
"08/12/2013","1,673.1","1,673.1","1,683.8","1,667.8","2.89M","0.00%"
"08/09/2013","1,673.1","1,689.1","1,689.1","1,662.4","6.00M","-0.32%"
"08/08/2013","1,678.5","1,699.8","1,710.5","1,673.1","6.16M","-0.32%"
"08/07/2013","1,683.8","1,651.7","1,710.5","1,641.0","10.44M","2.94%"
"08/06/2013","1,635.7","1,651.7","1,651.7","1,625.0","5.16M","0.00%"
"08/05/2013","1,635.7","1,619.7","1,641.0","1,619.7","1.99M","0.33%"
"08/02/2013","1,630.3","1,630.3","1,635.7","1,619.7","3.88M","0.66%"
"08/01/2013","1,619.7","1,598.3","1,625.0","1,598.3","4.33M","0.00%"
"07/31/2013","1,619.7","1,630.3","1,630.3","1,603.6","3.96M","-0.66%"
"07/30/2013","1,630.3","1,571.5","1,630.3","1,571.5","3.55M","3.04%"
"07/29/2013","1,582.2","1,609.0","1,614.3","1,582.2","5.65M","-1.99%"
"07/26/2013","1,614.3","1,614.3","1,625.0","1,603.6","8.52M","-0.33%"
"07/25/2013","1,619.7","1,646.4","1,657.1","1,619.7","8.73M","-1.62%"
"07/24/2013","1,646.4","1,678.5","1,683.8","1,630.3","15.35M","-1.91%"
"07/23/2013","1,678.5","1,646.4","1,689.1","1,646.4","13.02M","2.28%"
"07/22/2013","1,641.0","1,657.1","1,662.4","1,619.7","10.62M","0.33%"
"07/19/2013","1,635.7","1,614.3","1,635.7","1,614.3","9.59M","1.32%"
"07/18/2013","1,614.3","1,571.5","1,625.0","1,566.2","14.01M","2.72%"
"07/17/2013","1,571.5","1,571.5","1,576.9","1,560.9","3.87M","0.00%"
"07/16/2013","1,571.5","1,582.2","1,598.3","1,571.5","7.13M","-0.68%"
"07/15/2013","1,582.2","1,592.9","1,598.3","1,566.2","12.36M","2.78%"
"07/12/2013","1,539.5","1,464.6","1,539.5","1,464.6","8.75M","5.11%"
"07/11/2013","1,464.6","1,480.7","1,480.7","1,464.6","5.12M","-0.72%"
"07/10/2013","1,475.3","1,480.7","1,491.4","1,475.3","3.54M","-0.36%"
"07/09/2013","1,480.7","1,459.3","1,486.0","1,459.3","1.65M","0.36%"
"07/08/2013","1,475.3","1,496.7","1,502.1","1,470.0","9.68M","-1.43%"
"07/05/2013","1,496.7","1,502.1","1,518.1","1,491.4","9.35M","1.08%"
"07/04/2013","1,480.7","1,507.4","1,518.1","1,480.7","5.92M","-1.77%"
"07/03/2013","1,507.4","1,518.1","1,523.4","1,507.4","5.78M","-0.70%"
"07/02/2013","1,518.1","1,470.0","1,518.1","1,470.0","3.07M","2.53%"
"07/01/2013","1,480.7","1,496.7","1,496.7","1,464.6","3.48M","-1.77%"
"06/28/2013","1,507.4","1,534.1","1,544.8","1,502.1","7.77M","-1.05%"
"06/27/2013","1,523.4","1,459.3","1,523.4","1,443.3","7.70M","5.17%"
"06/26/2013","1,448.6","1,443.3","1,454.0","1,432.6","18.28M","0.00%"
"06/25/2013","1,448.6","1,507.4","1,512.8","1,416.5","10.88M","-4.24%"
"06/24/2013","1,512.8","1,523.4","1,550.2","1,507.4","11.10M","0.35%"
"06/21/2013","1,507.4","1,544.8","1,544.8","1,507.4","53.97M","-3.75%"
"06/20/2013","1,566.2","1,576.9","1,592.9","1,566.2","15.01M","-1.35%"
"06/19/2013","1,587.6","1,582.2","1,603.6","1,582.2","15.07M","-0.67%"
"06/18/2013","1,598.3","1,587.6","1,603.6","1,576.9","14.54M","0.00%"
"06/17/2013","1,598.3","1,603.6","1,625.0","1,582.2","22.07M","-2.92%"
"06/14/2013","1,646.4","1,662.4","1,683.8","1,646.4","11.39M","-0.96%"
"06/13/2013","1,662.4","1,630.3","1,667.8","1,630.3","13.93M","1.97%"
"06/12/2013","1,630.3","1,667.8","1,673.1","1,630.3","18.09M","-2.87%"
"06/11/2013","1,678.5","1,689.1","1,699.8","1,678.5","12.52M","-1.26%"
"06/10/2013","1,699.8","1,705.2","1,721.2","1,683.8","9.40M","-0.31%"
"06/07/2013","1,705.2","1,710.5","1,715.9","1,699.8","5.05M","-0.31%"
"06/06/2013","1,710.5","1,699.8","1,710.5","1,689.1","5.47M","0.63%"
"06/05/2013","1,699.8","1,683.8","1,699.8","1,683.8","9.77M","0.95%"
"06/04/2013","1,683.8","1,710.5","1,721.2","1,683.8","20.77M","-2.17%"
"06/03/2013","1,721.2","1,737.3","1,737.3","1,715.9","9.47M","-1.83%"
"05/31/2013","1,753.3","1,764.0","1,774.7","1,753.3","14.33M","0.00%"
"05/30/2013","1,753.3","1,758.6","1,758.6","1,731.9","10.92M","0.00%"
"05/29/2013","1,753.3","1,758.6","1,764.0","1,737.3","15.94M","0.61%"
"05/28/2013","1,742.6","1,731.9","1,753.3","1,731.9","19.81M","0.93%"
"05/27/2013","1,726.6","1,689.1","1,731.9","1,689.1","13.41M","2.87%"
"05/24/2013","1,678.5","1,646.4","1,694.5","1,646.4","15.84M","1.29%"
"05/23/2013","1,657.1","1,678.5","1,683.8","1,657.1","12.64M","-1.27%"
"05/22/2013","1,678.5","1,694.5","1,694.5","1,673.1","4.64M","0.00%"
"05/21/2013","1,678.5","1,673.1","1,721.2","1,673.1","12.66M","0.32%"
"05/20/2013","1,673.1","1,630.3","1,673.1","1,603.6","9.66M","4.33%"
"05/17/2013","1,603.6","1,641.0","1,641.0","1,603.6","4.83M","-1.64%"
"05/16/2013","1,630.3","1,630.3","1,646.4","1,619.7","6.52M","0.33%"
"05/15/2013","1,625.0","1,576.9","1,635.7","1,566.2","4.85M","4.11%"
"05/14/2013","1,560.9","1,603.6","1,609.0","1,560.9","8.87M","-3.31%"
"05/13/2013","1,614.3","1,641.0","1,651.7","1,603.6","1.92M","-1.31%"
"05/10/2013","1,635.7","1,603.6","1,657.1","1,603.6","6.83M","2.00%"
"05/09/2013","1,603.6","1,550.2","1,619.7","1,550.2","10.25M","3.45%"
"05/08/2013","1,550.2","1,534.1","1,550.2","1,523.4","4.74M","1.75%"
"05/07/2013","1,523.4","1,555.5","1,555.5","1,518.1","5.08M","-1.38%"
"05/06/2013","1,544.8","1,523.4","1,550.2","1,523.4","4.59M","1.40%"
"05/03/2013","1,523.4","1,512.8","1,534.1","1,502.1","6.53M","1.42%"
"05/02/2013","1,502.1","1,454.0","1,518.1","1,454.0","7.99M","2.18%"
"04/26/2013","1,470.0","1,454.0","1,480.7","1,454.0","5.53M","1.10%"
"04/25/2013","1,454.0","1,421.9","1,459.3","1,421.9","3.32M","1.87%"
"04/24/2013","1,427.2","1,395.2","1,459.3","1,395.2","7.64M","0.75%"
"04/23/2013","1,416.5","1,389.8","1,416.5","1,389.8","5.56M","1.92%"
"04/22/2013","1,389.8","1,389.8","1,395.2","1,379.1","3.88M","-0.38%"
"04/18/2013","1,395.2","1,395.2","1,427.2","1,389.8","9.48M","-2.61%"
"04/17/2013","1,432.6","1,437.9","1,443.3","1,427.2","6.60M","0.00%"
"04/16/2013","1,432.6","1,405.8","1,443.3","1,379.1","9.27M","0.37%"
"04/15/2013","1,427.2","1,454.0","1,454.0","1,421.9","12.12M","-1.84%"
"04/12/2013","1,454.0","1,459.3","1,480.7","1,427.2","12.43M","-0.37%"
"04/11/2013","1,459.3","1,443.3","1,491.4","1,443.3","15.47M","1.11%"
